term,freq,tfidf,pmi,score,entity_type,keep,alias
而言,183,0.01908,9.19044,110.724768,Concept,Y,
下降,183,0.036554,6.400708,110.451037,Concept,Y,
流场,182,0.032681,7.61085,109.970889,Concept,Y,
平均,182,0.023657,7.636784,109.970775,Concept,Y,
世纪,181,0.031849,12.658566,109.875411,Concept,Y,
数字化,180,0.021878,8.101639,108.816727,Concept,Y,
附加,180,0.016636,7.718601,108.776851,Concept,Y,
合理,180,0.017068,5.463884,108.551509,Concept,Y,
相互,179,0.015628,8.595641,108.264252,Concept,Y,
取决于,179,0.014863,8.155023,108.219961,Concept,Y,
机械,179,0.031511,7.488118,108.158265,Concept,Y,
随机,179,0.039798,5.338171,107.945757,Concept,Y,
重复使用新型航天,178,0.0,9.192217,107.719222,Concept,Y,
数量,179,0.019792,3.058562,107.711794,Concept,Y,
适应,178,0.052096,6.674268,107.483055,Concept,Y,
金属,177,0.020092,10.729827,107.27901,Concept,Y,
按照,177,0.022954,10.570973,107.263983,Concept,Y,
年代,177,0.033421,8.38778,107.048804,Concept,Y,
刚体,176,0.037809,6.37393,106.248736,Concept,Y,
对接,176,0.019846,4.036,106.009554,Concept,Y,
确保,175,0.018397,7.070159,105.712535,Concept,Y,
地心,175,0.012402,6.938894,105.69761,Concept,Y,
接近,175,0.018894,6.412726,105.646941,Concept,Y,
掠翼,175,0.033473,5.9282,105.602862,Concept,Y,
生成,175,0.026932,5.196139,105.527694,Concept,Y,
示意图,174,0.016797,8.47239,105.252278,Concept,Y,
本章,174,0.023344,7.014998,105.108503,Concept,Y,
认为,174,0.019789,6.87799,105.093736,Concept,Y,
俯仰力矩,173,0.0,9.402477,104.740248,Concept,Y,
概率,173,0.014311,8.644366,104.66873,Concept,Y,
风洞,172,0.024875,11.429047,104.350367,Concept,Y,
附近,172,0.021148,8.917322,104.098077,Concept,Y,
重复使用新型航天飞行器,172,0.0,8.209769,104.020977,Mission,Y,
单元,172,0.02232,7.602471,103.966943,Concept,Y,
缺陷,171,0.020502,12.492223,103.855373,Concept,Y,
不是,172,0.017047,3.117297,103.516844,Concept,Y,
分子,171,0.019815,5.619102,103.167855,Concept,Y,
大于,171,0.021823,3.288839,102.935431,Concept,Y,
过渡,170,0.016201,8.972823,102.902143,Concept,Y,
时刻,170,0.017875,8.156846,102.821047,Concept,Y,
标准,170,0.017088,7.682562,102.773382,Concept,Y,
蜂窝,169,0.019369,13.379353,102.743746,Concept,Y,
经过,170,0.013415,6.318224,102.635847,Concept,Y,
已知,169,0.011996,9.614749,102.365074,Concept,Y,
准则,168,0.01687,7.738453,101.578906,Concept,Y,
压强,168,0.02002,6.253288,101.431335,Concept,Y,
循环,167,0.01789,10.203564,101.225724,Concept,Y,
诱导,167,0.025364,9.365114,101.144121,Concept,Y,
效果,167,0.025764,6.904554,100.898185,Concept,Y,
固化,167,0.019969,6.334779,100.839469,Concept,Y,
可知,167,0.010284,6.216576,100.824743,Concept,Y,
超过,167,0.01822,6.172474,100.822713,Concept,Y,
航天飞行,167,0.0,5.49071,100.749071,Mission,Y,
关键,166,0.024423,9.514561,100.558783,Concept,Y,
侧向,166,0.015885,6.71417,100.276182,Concept,Y,
虽然,165,0.016634,11.092479,100.114238,Concept,Y,
路径,164,0.021614,9.996616,99.406146,Concept,Y,
精确,164,0.017697,8.295451,99.234854,Concept,Y,
机体,165,0.020816,2.24195,99.23044,Concept,Y,
阻力系数,164,0.0,7.82325,99.182325,Concept,Y,
只有,163,0.015088,6.209313,98.425458,Concept,Y,
相比,163,0.024818,5.153071,98.322753,Concept,Y,
高速,163,0.043805,4.543328,98.267474,Concept,Y,
快速,162,0.028309,7.773995,97.985892,Concept,Y,
树脂,161,0.020666,12.965398,97.90274,Concept,Y,
加强,162,0.016642,5.851657,97.790158,Concept,Y,
之一,162,0.025481,4.558603,97.663505,Concept,Y,
包含,161,0.016646,9.929491,97.597943,Concept,Y,
变构,162,0.520519,2.381646,97.59432,Concept,Y,
协调,160,0.017087,10.932475,97.098374,Concept,Y,
传力,161,0.021129,4.485905,97.054929,Concept,Y,
临界,160,0.015674,10.293095,97.034012,Concept,Y,
策略,159,0.050205,11.738421,96.588904,Concept,Y,
贮箱,159,0.029628,11.509312,96.55982,Concept,Y,
承力,160,0.016327,5.124236,96.517322,Concept,Y,
返回,158,0.01725,11.591125,95.964288,Concept,Y,
准确,158,0.021724,7.781014,95.584619,Concept,Y,
除了,158,0.016617,7.246954,95.52968,Concept,Y,
优点,158,0.015243,5.862268,95.3908,Concept,Y,
非定常,157,0.060861,9.959858,95.214244,Concept,Y,
框架,157,0.018893,10.035981,95.209266,Concept,Y,
变后,157,0.073927,4.115753,94.633753,Concept,Y,
滚转,156,0.025019,8.903455,94.497851,Concept,Y,
低温,156,0.024931,7.576726,94.365152,Concept,Y,
常数,156,0.011667,4.431912,94.046691,Concept,Y,
带来,155,0.034931,7.656132,93.776092,Concept,Y,
输出,154,0.018471,7.304906,93.136032,Concept,Y,
如何,154,0.019634,6.966572,93.102547,Concept,Y,
经验,153,0.019192,6.883855,92.494143,Concept,Y,
原因,153,0.021533,6.708117,92.477272,Concept,Y,
代表,153,0.030289,6.287368,92.437823,Concept,Y,
铰链,152,0.024006,12.132793,92.420481,Concept,Y,
领域,152,0.034928,11.787745,92.389253,Concept,Y,
很多,152,0.018515,7.356634,91.941218,Concept,Y,
总体设计,152,0.026701,7.028838,91.910894,Concept,Y,
太阳能,152,0.011803,6.725989,91.87614,Concept,Y,
信号,151,0.010658,9.87617,91.590814,Concept,Y,
于是,152,0.009809,2.519607,91.454903,Concept,Y,
配置,151,0.015096,6.840709,91.2886,Concept,Y,
防护,150,0.021058,10.411374,91.047455,Concept,Y,
性质,151,0.013928,4.265014,91.03068,Concept,Y,
设置,151,0.016645,4.187411,91.023735,Concept,Y,
梯度,150,0.015675,7.077357,90.712438,Concept,Y,
允许,149,0.013301,12.604545,90.664445,Concept,Y,
当前,150,0.037602,5.993648,90.610645,Concept,Y,
往往,149,0.014788,11.029991,90.507436,Concept,Y,
法向,150,0.01342,5.030304,90.507057,Concept,Y,
选用,150,0.0154,4.747767,90.479397,Concept,Y,
检测,149,0.021729,9.538275,90.360346,Concept,Y,
转换,149,0.013784,7.49119,90.153254,Concept,Y,
不断,149,0.019362,7.357417,90.14155,Concept,Y,
物体,149,0.01254,5.724404,89.976202,Concept,Y,
面板,149,0.018479,4.652637,89.870808,Concept,Y,
航天飞行动力学,148,0.0,7.943256,89.594326,Mission,Y,
逐渐,147,0.024438,12.940203,89.501352,Concept,Y,
现代,148,0.015869,6.579174,89.462678,Concept,Y,
即可,148,0.00931,4.566204,89.259413,Concept,Y,
强度刚度,148,0.0,4.227,89.2227,Concept,Y,
任何,147,0.01489,8.749163,89.079383,Concept,Y,
理想,147,0.009337,8.543909,89.057192,Concept,Y,
平尾,147,0.020134,7.297468,88.935787,Concept,Y,
许多,146,0.015694,8.772044,88.481913,Concept,Y,
要素,146,0.011392,6.017654,88.205183,Concept,Y,
航向,146,0.06361,3.86794,88.005877,Concept,Y,
飞行速度,145,0.017457,3.933712,87.398608,Mission,Y,
弯矩,144,0.026148,7.454844,87.153329,Concept,Y,
避免,143,0.014492,13.455434,87.149891,Concept,Y,
适当,144,0.013131,7.303045,87.134244,Concept,Y,
先进,144,0.021373,6.861783,87.09259,Concept,Y,
摆动,144,0.00812,6.63971,87.066407,Concept,Y,
多种,144,0.021267,5.97022,87.003402,Concept,Y,
前面,144,0.013002,4.0153,86.805431,Concept,Y,
类似,143,0.017243,8.780813,86.683254,Concept,Y,
压缩,143,0.015775,8.62142,86.666874,Concept,Y,
燃料,143,0.021222,8.041476,86.610514,Concept,Y,
起降,143,0.036769,7.297851,86.540816,Concept,Y,
最大升力,143,0.0,7.357757,86.535776,Concept,Y,
黏性,143,0.019568,7.283827,86.534253,Concept,Y,
集成,143,0.023339,7.164707,86.523472,Concept,Y,
自由度,143,0.02164,6.255253,86.432017,Concept,Y,
有限,143,0.022316,6.175881,86.424283,Concept,Y,
这是,143,0.01208,3.872642,86.190888,Concept,Y,
投影,142,0.008806,9.746862,86.177328,Concept,Y,
软件,142,0.01329,8.963825,86.100369,Concept,Y,
压力系数,142,0.0,7.514151,85.951415,Concept,Y,
三个,142,0.014554,5.924343,85.796801,Concept,Y,
小于,142,0.014228,3.984117,85.60268,Concept,Y,
焊接,141,0.020609,8.301953,85.436378,Concept,Y,
未来,141,0.055592,8.109948,85.427672,Concept,Y,
补偿,140,0.011827,13.46789,85.350337,Concept,Y,
舵面,141,0.021214,6.514633,85.257828,Structure,Y,
导引,141,0.007007,6.185262,85.220628,Concept,Y,
关系式,141,0.007986,5.530643,85.15546,Concept,Y,
移动,141,0.01613,5.086731,85.113512,Concept,Y,
制导,141,0.008651,4.769752,85.079571,Concept,Y,
常规,140,0.027148,6.937597,84.701904,Concept,Y,
方程组,140,0.00691,6.965669,84.69864,Concept,Y,
发现,140,0.017427,5.067354,84.511963,Concept,Y,
体系,140,0.013561,3.192341,84.323302,Concept,Y,
一体化,139,0.020861,7.961585,84.202417,Concept,Y,
高温,139,0.013378,6.529239,84.056937,Concept,Y,
因子,139,0.014716,6.516812,84.056096,Concept,Y,
样机,139,0.015944,4.493129,83.854096,Concept,Y,
数字,138,0.012365,7.689056,83.572615,Concept,Y,
力矩系数,138,0.0,7.020749,83.502075,Concept,Y,
节点,138,0.016684,6.432416,83.448247,Concept,Y,
容易,137,0.013839,10.412707,83.245422,Concept,Y,
机翼升力,138,0.0,4.251108,83.225111,Structure,Y,
传动,138,0.018552,4.016352,83.207201,Concept,Y,
主动,138,0.022602,3.254213,83.132202,Concept,Y,
意义,137,0.016731,9.070155,83.112035,Concept,Y,
任意,137,0.010713,8.460043,83.049218,Concept,Y,
目标函数,137,0.0,8.109632,83.010963,Concept,Y,
胶接,137,0.023975,7.994788,83.006671,Concept,Y,
测试,137,0.020512,6.950508,82.901205,Concept,Y,
质点,137,0.009354,5.396557,82.742462,Concept,Y,
鸟类,136,0.02702,10.414673,82.649573,Concept,Y,
向量,137,0.014746,3.664676,82.570891,Concept,Y,
调节,136,0.013093,8.809597,82.484888,Concept,Y,
夹层,136,0.015943,8.512176,82.456001,Concept,Y,
接口,136,0.013628,7.300459,82.334134,Concept,Y,
平台,135,0.01992,8.467919,81.852768,Concept,Y,
事件,135,0.011719,8.021717,81.805687,Concept,Y,
全部,135,0.014273,6.067834,81.611065,Concept,Y,
指向,135,0.009356,5.942724,81.597079,Concept,Y,
雷达,134,0.013791,9.849505,81.389088,Concept,Y,
检验,134,0.015048,7.75406,81.17992,Concept,Y,
是否,134,0.00987,7.111948,81.114156,Concept,Y,
设计方案,134,0.04084,5.614454,80.973698,Concept,Y,
方便,133,0.0097,6.440172,80.446927,Concept,Y,
一致,133,0.011463,6.207179,80.424157,Concept,Y,
开发,133,0.023117,5.930561,80.399991,Concept,Y,
面上,133,0.014026,4.008273,80.205035,Concept,Y,
舱门,132,0.022922,9.668784,80.173755,Concept,Y,
最佳,132,0.01779,9.329248,80.138262,Concept,Y,
扭矩,132,0.020048,8.155125,80.021527,Concept,Y,
二维,132,0.016059,8.065703,80.011388,Concept,Y,
上下机翼,132,0.0,7.774309,79.977431,Structure,Y,
飞行器飞行,133,0.0,1.750457,79.975046,Mission,Y,
详细,131,0.016279,12.529126,79.857796,Concept,Y,
改善,131,0.020717,10.631459,79.669361,Concept,Y,
流体,132,0.014294,3.990775,79.603366,Concept,Y,
程序,131,0.010569,7.380319,79.341203,Concept,Y,
航迹,131,0.018904,7.210815,79.326753,Concept,Y,
各个,131,0.013209,5.524917,79.156454,Concept,Y,
赤道,130,0.008737,9.102775,78.912899,Concept,Y,
融合,130,0.02118,8.986071,78.904961,Concept,Y,
支架,130,0.011804,8.637569,78.867298,Concept,Y,
本书,129,0.014301,9.138743,78.318164,Concept,Y,
斜率,129,0.023898,8.699004,78.27707,Concept,Y,
有效载荷,129,0.01297,8.340764,78.237967,Performance,Y,
合金,129,0.013984,8.310066,78.235202,Concept,Y,
运输,129,0.043187,8.153353,78.228291,Concept,Y,
柔性,129,0.064034,7.658745,78.185085,Concept,Y,
计算方法,129,0.01681,5.88187,77.99323,Concept,Y,
成型,129,0.019252,3.816507,77.787426,Concept,Y,
电池板,128,0.014195,9.549006,77.759159,Concept,Y,
很小,128,0.010622,6.712501,77.474437,Concept,Y,
航天飞机气动,128,0.0,6.030719,77.403072,Performance,Y,
组件,128,0.013126,5.600227,77.363961,Concept,Y,
偏离,127,0.008872,6.538386,76.8565,Concept,Y,
层压板,126,0.013739,10.106932,76.614815,Concept,Y,
人员,126,0.017517,9.946847,76.59994,Concept,Y,
等于,127,0.011033,3.904062,76.593716,Concept,Y,
可变,127,0.031547,2.341156,76.44358,Concept,Y,
直径,126,0.012986,7.995774,76.403473,Concept,Y,
写成,126,0.008165,7.833725,76.385822,Concept,Y,
气动数据,126,0.0,6.556923,76.255692,Performance,Y,
方案设计,126,0.044462,5.55217,76.168556,Concept,Y,
一样,126,0.015648,4.970252,76.10172,Concept,Y,
大型,126,0.014045,3.156894,75.919903,Concept,Y,
比例,125,0.010753,6.646659,75.667892,Concept,Y,
虚拟,124,0.016227,11.732229,75.578091,Concept,Y,
离散,124,0.018963,8.704597,75.276149,Concept,Y,
估算,124,0.011834,7.635607,75.167111,Concept,Y,
选取,124,0.014862,7.527434,75.157202,Concept,Y,
正常,124,0.009162,6.754984,75.078247,Concept,Y,
对千,124,0.022211,6.234954,75.030159,Concept,Y,
应该,124,0.011977,5.189104,74.922504,Concept,Y,
推重比,123,0.018491,9.69207,74.774754,Concept,Y,
大气层,123,0.012279,7.829935,74.586677,Concept,Y,
零升,123,0.024474,7.370906,74.544433,Concept,Y,
基准,123,0.013039,7.12974,74.516886,Concept,Y,
世纪年代,124,0.0,0.0,74.4,Concept,Y,
多个,123,0.021669,4.927048,74.299205,Concept,Y,
独立,122,0.011457,10.799712,74.283408,Concept,Y,
原理验证,122,0.0,10.274951,74.227495,Concept,Y,
位于,123,0.018404,4.025844,74.208106,Concept,Y,
代价,122,0.049378,9.249625,74.139776,Concept,Y,
夹角,122,0.007601,7.373334,73.939614,Concept,Y,
本身,122,0.012557,6.688258,73.872593,Concept,Y,
头部,122,0.017661,6.522772,73.857575,Concept,Y,
起来,122,0.011901,5.929232,73.796493,Concept,Y,
飞行过程,122,0.0,4.231048,73.623105,Mission,Y,
控制器,122,0.067993,3.801363,73.600534,ControlMethod,Y,
差异,121,0.011173,9.584401,73.561792,Concept,Y,
轨道平面,121,0.0,7.493288,73.349329,Concept,Y,
改进,121,0.014879,6.176725,73.222136,Concept,Y,
第一,121,0.012024,5.606712,73.164279,Concept,Y,
气动加热,120,0.0,8.043889,72.804389,Performance,Y,
显示,120,0.015625,7.473805,72.752068,Concept,Y,
采取,120,0.01498,6.973447,72.701839,Concept,Y,
不仅,120,0.010885,6.984447,72.70171,Concept,Y,
运动参数,120,0.0,6.338428,72.633843,Parameter,Y,
之后,120,0.013621,5.393777,72.543464,Concept,Y,
壁板,119,0.017149,8.312291,72.236374,Concept,Y,
位移,119,0.010364,7.521965,72.155306,Concept,Y,
原则,119,0.010939,7.198653,72.123147,Concept,Y,
广泛,118,0.014238,12.736898,72.077961,Concept,Y,
显著,118,0.026301,10.993031,71.907193,Concept,Y,
一点,119,0.009462,3.193743,71.722213,Concept,Y,
微分方程,118,0.009315,8.809084,71.683703,Concept,Y,
复合,118,0.012461,7.920519,71.59579,Concept,Y,
主要包括,118,0.0,7.350784,71.535078,Concept,Y,
固定机翼,118,0.0,7.305488,71.530549,Structure,Y,
扰动运动,118,0.0,7.301704,71.53017,Concept,Y,
故障,117,0.01471,11.902253,71.394638,Concept,Y,
必要,118,0.0116,5.551164,71.358597,Concept,Y,
严重,117,0.019975,8.636986,71.069691,Concept,Y,
功率,117,0.01326,7.74619,70.978597,Concept,Y,
载荷作用,117,0.0,6.031659,70.803166,Performance,Y,
本体,117,0.009551,4.287076,70.631573,Concept,Y,
航程,117,0.020621,3.420615,70.548248,Performance,Y,
约束条件,116,0.014869,8.795095,70.48397,Concept,Y,
学科,116,0.020472,7.685477,70.374689,Concept,Y,
气动弹性,116,0.017741,7.29078,70.3344,Performance,Y,
成功,116,0.014855,6.584094,70.262866,Concept,Y,
太阳能电池板,115,0.0,10.091466,70.009147,Concept,Y,
无人机,115,0.041703,6.967657,69.709277,Aircraft,Y,
试验数据,115,0.0,6.910351,69.691035,Concept,Y,
引入,115,0.01956,6.522602,69.658128,Concept,Y,
爆炸,114,0.009654,12.439589,69.646855,Concept,Y,
忽略,114,0.008564,12.072011,69.60977,Concept,Y,
转轴,115,0.012347,5.810527,69.584757,Concept,Y,
反馈,114,0.015411,11.003729,69.504996,Concept,Y,
翼根,115,0.021096,4.38296,69.444625,Concept,Y,
涉及,114,0.013741,9.232374,69.32736,Concept,Y,
进气道,114,0.028163,9.053889,69.313838,Concept,Y,
临近,114,0.005775,9.017045,69.303437,Concept,Y,
平行,115,0.010695,2.854588,69.288667,Concept,Y,
三角形,114,0.014742,7.892439,69.193666,Concept,Y,
便于,114,0.009533,6.411037,69.043964,Concept,Y,
无法,114,0.022236,5.735014,68.980172,Concept,Y,
释放,113,0.010438,11.739186,68.97705,Concept,Y,
极限,113,0.009313,9.042895,68.707083,Concept,Y,
依据,113,0.01161,8.361745,68.639657,Concept,Y,
当地,113,0.011055,5.669871,68.370304,Concept,Y,
还要,113,0.009511,5.23467,68.32632,Concept,Y,
步骤,112,0.011186,11.055527,68.308909,Concept,Y,
机头,113,0.013487,4.441095,68.248156,Concept,Y,
一起,113,0.011656,4.137078,68.217205,Concept,Y,
对比,113,0.026713,3.661295,68.174143,Concept,Y,
防止,112,0.011326,9.598379,68.163236,Concept,Y,
提升,112,0.052883,5.726035,67.788468,Concept,Y,
速率,112,0.016251,4.951096,67.699985,Concept,Y,
初步,111,0.01687,8.961584,67.501219,Concept,Y,
昆虫,110,0.025901,14.031214,67.410892,Concept,Y,
最大升力系数,111,0.0,8.096576,67.409658,Concept,Y,
以便,111,0.012389,6.405742,67.244291,Concept,Y,
面元,111,0.021919,5.70483,67.177059,Concept,Y,
腹板,110,0.020165,9.822354,66.988285,Concept,Y,
尽可能,110,0.011465,8.552203,66.85866,Concept,Y,
动作,111,0.013778,2.524774,66.856611,Concept,Y,
倾角,110,0.007773,7.996814,66.802013,Concept,Y,
那么,109,0.009178,12.059716,66.608725,Concept,Y,
一次,110,0.011344,5.445313,66.547934,Concept,Y,
了解,110,0.009952,5.154269,66.518412,Concept,Y,
不可,110,0.01257,3.491162,66.352887,Concept,Y,
才能,109,0.010315,7.502017,66.153296,Concept,Y,
计算结果,109,0.016233,7.072305,66.1121,Concept,Y,
次数,109,0.017309,4.810382,65.886231,Concept,Y,
为例,109,0.01386,4.58839,65.862997,Concept,Y,
返回舱,108,0.01201,9.624687,65.766072,Concept,Y,
运载火箭,108,0.009385,9.537369,65.756552,Concept,Y,
临近空间,108,0.0,9.317566,65.731757,Concept,Y,
执行,108,0.013709,7.497912,65.553904,Concept,Y,
喷流,108,0.014147,7.148103,65.519054,Concept,Y,
重心,108,0.013625,5.55217,65.359304,Concept,Y,
相当,108,0.013454,5.386455,65.342682,Concept,Y,
求得,108,0.006558,4.789615,65.280929,Concept,Y,
损失,107,0.012005,9.207757,65.124377,Concept,Y,
操纵机构,107,0.0,7.762786,64.976279,Concept,Y,
十分,107,0.022659,7.606592,64.967457,Concept,Y,
重复,107,0.015964,7.554213,64.96021,Concept,Y,
诱导阻力,107,0.0,7.518938,64.951894,Concept,Y,
进而,107,0.021366,4.139909,64.620401,Concept,Y,
统计,107,0.009486,3.33123,64.535969,Concept,Y,
支持,106,0.010562,8.923684,64.495537,Concept,Y,
试验验证,106,0.0,7.023682,64.302368,Concept,Y,
较为,106,0.015015,3.154821,63.919987,Concept,Y,
输入,105,0.012192,7.818079,63.785466,Concept,Y,
纬度,105,0.008251,7.4098,63.743455,Concept,Y,
尽量,105,0.009466,7.228914,63.725731,Concept,Y,
明确,105,0.012959,6.733315,63.677219,Concept,Y,
变化情况,105,0.0,6.45874,63.645874,Concept,Y,
推导,105,0.012057,5.696625,63.57328,Concept,Y,
天线,105,0.011074,4.650655,63.468388,Concept,Y,
迭代,104,0.007957,10.362353,63.438622,Concept,Y,
第二,104,0.007742,8.223653,63.224688,Concept,Y,
雷诺数,104,0.014668,7.939707,63.198371,Parameter,Y,
瞬时,104,0.007658,7.923301,63.194627,Concept,Y,
缺点,104,0.012535,7.634501,63.167211,Concept,Y,
开口,104,0.011552,7.600945,63.16356,Concept,Y,
极点,104,0.018837,6.744036,63.080055,Concept,Y,
合适,104,0.012457,5.829797,62.986717,Concept,Y,
工况,104,0.04595,5.610011,62.974786,Concept,Y,
飞行高度,104,0.014771,5.134486,62.91788,Performance,Y,
扑翼,103,0.020571,7.516031,62.557774,Concept,Y,
负载,103,0.018142,7.477156,62.553158,Concept,Y,
具备,103,0.03009,7.228677,62.531895,Concept,Y,
飞船,103,0.011024,6.851368,62.488444,Concept,Y,
实际上,103,0.008614,6.258003,62.428385,Concept,Y,
属于,103,0.008461,6.076043,62.410143,Concept,Y,
直线,103,0.009056,5.867637,62.38948,Concept,Y,
配合,103,0.008772,5.648653,62.367497,Concept,Y,
运载,103,0.016359,5.550595,62.359967,Concept,Y,
